Unexplained	Phylogeny	TF	rank
35.1301115241636	64.8698884758364	XP_9117244_LINE5816_Gm4881_I_N4	1080
35.1301115241636	64.8698884758364	ENSMUSG00000022895_LINE2454_Ets2_I_N4	1081
35.4126679462572	64.5873320537428	ENSMUSG00000063972_LINE1636_Nr6a1_I	1082
35.653809971778	64.346190028222	NP_0011820571_LINE9899_Gm5294_I_N1	1083
35.653809971778	64.346190028222	ENSMUSG00000050397_LINE4147_Foxl2_I_N1	1084
35.653809971778	64.346190028222	ENSMUSG00000051490_LINE4295_Foxd4_I_N1	1085
35.6873822975518	64.3126177024482	ENSMUSG00000030678_LINE1154_Maz_I	1086
35.8641358641359	64.1358641358641	ENSMUSG00000012396_LINE1172_Nanog_D	1087
35.8906525573192	64.1093474426808	ENSMUSG00000001419_LINE6419_Mef2d_I_N14	1088
35.8906525573192	64.1093474426808	ENSMUSG00000079033_LINE16135_Mef2b_I_N14	1089
36.0640301318267	63.9359698681733	ENSMUSG00000001657_LINE1153_Hoxc8_D	1090
36.1818181818182	63.8181818181818	ENSMUSG00000001288_LINE1568_Rarg_D_N1	1091
36.2948960302457	63.7051039697542	ENSMUSG00000000078_LINE745_Klf6_I_N1	1092
36.2948960302457	63.7051039697542	ENSMUSG00000029178_LINE1106_Klf3_I_N1	1093
36.2948960302457	63.7051039697542	ENSMUSG00000055148_LINE1595_Klf2_I_N1	1094
36.3392857142857	63.6607142857143	ENSMUSG00000030557_LINE1510_Mef2a_I	1095
36.3395225464191	63.6604774535809	ENSMUSG00000035011_LINE1191_Zbtb7a_I_N1	1096
36.3395225464191	63.6604774535809	ENSMUSG00000044646_LINE1333_Zbtb7c_I_N1	1097
36.5384615384615	63.4615384615385	ENSMUSG00000050397_LINE4127_Foxl2_I_N1	1098
36.7446393762183	63.2553606237817	ENSMUSG00000046179_LINE995_E2f8_I	1099
36.7577756833176	63.2422243166824	ENSMUSG00000038700_LINE1317_Hoxb5_D	1100
36.8852459016394	63.1147540983607	ENSMUSG00000037992_LINE1627_Rara_D_N1	1101
36.8860055607043	63.1139944392956	ENSMUSG00000017491_LINE1586_Rarb_D_N1	1102
36.9836695485111	63.016330451489	ENSMUSG00000054160_LINE1387_Nkx24_D	1103
37.3574144486692	62.6425855513308	ENSMUSG00000032368_LINE426_Zic1_D	1104
37.3626373626374	62.6373626373626	ENSMUSG00000040033_LINE1785_Stat2_I	1105
37.3815676141258	62.6184323858742	ENSMUSG00000043342_LINE1352_Hoxd9_D_N1	1106
37.4576271186441	62.5423728813559	ENSMUSG00000040732_LINE1033_Erg_D_N1	1107
37.5	62.5	ENSMUSG00000020185_LINE992_E2f7_I	1108
37.5328083989501	62.4671916010499	ENSMUSG00000021362_LINE5300_Gcm2_I_N1	1109
37.6977152899824	62.3022847100176	ENSMUSG00000038648_LINE217_Creb3l2_D_N1	1110
37.7694470477976	62.2305529522024	ENSMUSG00000079509_LINE916_Zfx_D_N1	1111
37.79296875	62.20703125	NP_0322962_LINE6242_NP_0322962_I_N2	1112
38.1686310063463	61.8313689936537	ENSMUSG00000038342_LINE128_Mlxip_D	1113
38.7066541705717	61.2933458294283	ENSMUSG00000022061_LINE1201_Nkx31_D_N2	1114
38.7337057728119	61.2662942271881	ENSMUSG00000026610_LINE1613_Esrrg_D	1115
39.1102873030584	60.8897126969416	ENSMUSG00000045591_LINE138_Olig3_D	1116
39.1752577319588	60.8247422680412	ENSMUSG00000024955_LINE1608_Esrra_D_N1	1117
39.1992551210428	60.8007448789572	ENSMUSG00000035011_LINE1188_Zbtb7a_I_N1	1118
39.1992551210428	60.8007448789572	ENSMUSG00000044646_LINE1330_Zbtb7c_I_N1	1119
39.4221808014911	60.5778191985089	ENSMUSG00000079994_LINE1778_ENSMUSG00000079994_D_N1	1120
39.572192513369	60.427807486631	ENSMUSG00000046873_LINE1378_Mbtps2_I_N1	1121
39.572192513369	60.427807486631	ENSMUSG00000051176_LINE3233_Zfp42_I_N1	1122
39.7142857142857	60.2857142857143	ENSMUSG00000023932_LINE1532_Cdc5l_I	1123
40.0196656833825	59.9803343166175	ENSMUSG00000031393_LINE1517_Mecp2_D	1124
40.0763358778626	59.9236641221374	ENSMUSG00000020679_LINE1186_Hnf1b_D	1125
40.2917046490428	59.7082953509572	ENSMUSG00000050295_LINE1086_Foxc1_D_N2	1126
40.9134157944815	59.0865842055186	ENSMUSG00000056648_LINE1391_Hoxb8_D	1127
40.9134157944815	59.0865842055186	NP_0322962_LINE6237_NP_0322962_I_N2	1128
41.0565338276182	58.9434661723818	ENSMUSG00000024206_LINE1667_Rfx2_D_N1	1129
41.1089866156788	58.8910133843212	ENSMUSG00000038210_LINE1309_Hoxa11_D_N1	1130
42.0289855072464	57.9710144927536	ENSMUSG00000042464_LINE1349_Hoxd4_I	1131
42.5379803395889	57.4620196604111	ENSMUSG00000031681_LINE7389_Smad1_I_N1	1132
42.5379803395889	57.4620196604111	ENSMUSG00000021540_LINE17876_Smad5_I_N1	1133
42.5379803395889	57.4620196604111	ENSMUSG00000027796_LINE17905_Smad9_I_N1	1134
43.2777232580962	56.7222767419038	ENSMUSG00000021327_LINE332_Zkscan3_I	1135
43.2777232580962	56.7222767419038	ENSMUSG00000054931_LINE639_Zkscan4_I	1136
43.8748913987837	56.1251086012163	ENSMUSG00000051184_LINE606_Zfp524_I	1137
44.5883441258094	55.4116558741906	ENSMUSG00000022479_LINE1604_Vdr_D	1138
44.8212648945921	55.1787351054079	ENSMUSG00000021514_LINE335_Zfp369_I	1139
44.8212648945921	55.1787351054079	ENSMUSG00000058638_LINE686_Zfp110_I	1140
44.8215839860748	55.1784160139251	ENSMUSG00000005677_LINE1576_Nr1i3_I	1141
44.8467966573816	55.1532033426184	ENSMUSG00000002325_LINE1495_Irf9_D	1142
45.0232558139535	54.9767441860465	ENSMUSG00000061524_LINE716_Zic2_D	1143
45.0611476952023	54.9388523047977	ENSMUSG00000033863_LINE432_Klf9_D	1144
45.0611476952023	54.9388523047977	ENSMUSG00000052040_LINE1528_Klf13_I_N1	1145
45.0611476952023	54.9388523047977	ENSMUSG00000035397_LINE2767_Klf16_I_N1	1146
45.0743494423792	54.9256505576208	ENSMUSG00000037025_LINE1067_Foxa2_D_N1	1147
45.2274754683318	54.7725245316682	ENSMUSG00000024561_LINE973_Mbd1_D	1148
45.4038997214485	54.5961002785515	ENSMUSG00000001419_LINE6399_Mef2d_I_N1	1149
45.4038997214485	54.5961002785515	ENSMUSG00000079033_LINE16115_Mef2b_I_N1	1150
45.5482661668229	54.4517338331771	NP_0323002_LINE6274_NP_0323002_I_N9	1151
45.9737827715356	54.0262172284644	NP_0011820571_LINE9907_Gm5294_I_N1	1152
45.9737827715356	54.0262172284644	NP_0320502_LINE10030_Foxl1_I_N1	1153
45.9737827715356	54.0262172284644	ENSMUSG00000040891_LINE3461_Foxa3_I_N1	1154
45.9737827715356	54.0262172284644	ENSMUSG00000051490_LINE4303_Foxd4_I_N1	1155
45.9770114942529	54.0229885057471	ENSMUSG00000001911_LINE1689_Nfix_I	1156
46.1680517082179	53.8319482917821	ENSMUSG00000043602_LINE511_Zfp3_D	1157
46.3241806908769	53.6758193091231	ENSMUSG00000046532_LINE1631_Ar_D_N1	1158
46.4251668255481	53.5748331744519	ENSMUSG00000008575_LINE7346_Nfib_I_N4	1159
46.4251668255481	53.5748331744519	ENSMUSG00000028565_LINE7371_Nfia_I_N4	1160
46.5855940130964	53.4144059869036	NP_0011820571_LINE9891_Gm5294_I_N1	1161
46.5855940130964	53.4144059869036	NP_0320502_LINE10016_Foxl1_I_N1	1162
46.5855940130964	53.4144059869036	ENSMUSG00000040891_LINE3447_Foxa3_I_N1	1163
46.5855940130964	53.4144059869036	ENSMUSG00000050397_LINE4138_Foxl2_I_N1	1164
46.5855940130964	53.4144059869036	ENSMUSG00000051490_LINE4285_Foxd4_I_N1	1165
46.7087466185753	53.2912533814247	ENSMUSG00000019256_LINE58_Ahr_I	1166
46.7087466185753	53.2912533814247	ENSMUSG00000021575_LINE74_Ahrr_I	1167
46.9426152398871	53.0573847601129	ENSMUSG00000027794_LINE89_Sohlh2_D	1168
47.0588235294118	52.9411764705882	ENSMUSG00000042589_LINE963_Cux2_I	1169
47.329650092081	52.670349907919	ENSMUSG00000019982_LINE1529_Myb_D_N1	1170
47.4860335195531	52.5139664804469	ENSMUSG00000037279_LINE1220_Ovol2_I	1171
47.5265017667844	52.4734982332155	ENSMUSG00000008496_LINE1474_Pou2f2_D_N1	1172
47.5285171102662	52.4714828897338	ENSMUSG00000000861_LINE755_Bcl11a_I	1173
47.5285171102662	52.4714828897338	ENSMUSG00000048251_LINE1408_Bcl11b_I	1174
47.8504672897196	52.1495327102804	ENSMUSG00000056829_LINE1099_Foxb2_I	1175
47.8504672897196	52.1495327102804	ENSMUSG00000059246_LINE1100_Foxb1_D	1176
47.8991596638655	52.1008403361344	ENSMUSG00000022641_LINE1712_Bbx_D	1177
48.1203007518797	51.8796992481203	ENSMUSG00000058665_LINE1395_En1_D_N1	1178
48.3685220729367	51.6314779270633	ENSMUSG00000031860_LINE1278_Pbx4_I	1179
48.3685220729367	51.6314779270633	ENSMUSG00000034673_LINE1290_Pbx2_I	1180
48.3781278962002	51.6218721037998	ENSMUSG00000029771_LINE1501_Irf5_D	1181
48.5067873303167	51.4932126696833	ENSMUSG00000023902_LINE352_Zscan10_D_N1	1182
48.6123545210385	51.3876454789615	ENSMUSG00000029729_LINE400_Zkscan1_D	1183
49.155722326454	50.844277673546	ENSMUSG00000031618_LINE1619_Nr3c2_I	1184
49.155722326454	50.844277673546	ENSMUSG00000031870_LINE6800_Pgr_I_N1	1185
49.2093023255814	50.7906976744186	ENSMUSG00000021356_LINE1498_Irf4_D	1186
49.3249324932493	50.6750675067507	ENSMUSG00000020644_LINE69_Id2_D	1187
49.3249324932493	50.6750675067507	ENSMUSG00000042745_LINE133_Id1_I	1188
49.443413729128	50.556586270872	ENSMUSG00000026826_LINE1615_Nr4a2_D	1189
49.9027237354086	50.0972762645914	ENSMUSG00000001496_LINE1147_Nkx21_D	1190
50.2230151650312	49.7769848349688	XP_9117244_LINE5785_Gm4881_I_N4	1191
50.2230151650312	49.7769848349688	ENSMUSG00000022895_LINE2409_Ets2_I_N5	1192
50.6874427131072	49.3125572868928	ENSMUSG00000026638_LINE1500_Irf6_D	1193
50.7407407407407	49.2592592592593	ENSMUSG00000005917_LINE1161_Otx1_D_N2	1194
51.175917215428	48.824082784572	ENSMUSG00000044538_LINE1358_Gm4830_D	1195
51.5094339622642	48.4905660377358	ENSMUSG00000021506_LINE1195_Pitx1_D	1196
51.5799256505576	48.4200743494424	ENSMUSG00000028023_LINE1243_Pitx2_D	1197
52.0814061054579	47.9185938945421	NP_0011820571_LINE9922_Gm5294_I_N1	1198
52.0814061054579	47.9185938945421	NP_0320502_LINE10045_Foxl1_I_N1	1199
52.0814061054579	47.9185938945421	ENSMUSG00000040891_LINE3476_Foxa3_I_N1	1200
52.0814061054579	47.9185938945421	ENSMUSG00000050397_LINE4170_Foxl2_I_N1	1201
52.0814061054579	47.9185938945421	ENSMUSG00000051490_LINE4318_Foxd4_I_N1	1202
52.7904849039341	47.2095150960659	ENSMUSG00000025215_LINE1217_Tlx1_I	1203
52.7904849039341	47.2095150960659	ENSMUSG00000040610_LINE1332_Tlx3_I	1204
53.0188679245283	46.9811320754717	ENSMUSG00000040953_LINE1336_ENSMUSG00000040953_I	1205
53.0188679245283	46.9811320754717	ENSMUSG00000041583_LINE1343_Obox6_D	1206
53.3333333333333	46.6666666666667	ENSMUSG00000049823_LINE587_Zbtb12_D	1207
53.7735849056604	46.2264150943396	ENSMUSG00000028707_LINE1248_Dmbx1_D	1208
53.7735849056604	46.2264150943396	ENSMUSG00000041730_LINE5814_Prrxl1_I_N11	1209
55.5659494855005	44.4340505144995	ENSMUSG00000074366_LINE1427_Obox5_D	1210
55.5659494855005	44.4340505144995	ENSMUSG00000074368_LINE1428_AC1890281_D	1211
55.5659494855005	44.4340505144995	NP_6637552_LINE1462_NP_6637552_I_N11	1212
55.5659494855005	44.4340505144995	Q8VHG7_MOUSE_LINE1463_Q8VHG7_MOUSE_I	1213
56.0952380952381	43.9047619047619	ENSMUSG00000055991_LINE656_Zkscan5_D	1214
56.3380281690141	43.6619718309859	ENSMUSG00000026976_LINE6955_Pax8_I_N1	1215
56.3380281690141	43.6619718309859	ENSMUSG00000037034_LINE6983_Pax1_I_N1	1216
57.2625698324022	42.7374301675978	ENSMUSG00000025912_LINE1535_Mybl1_D	1217
57.7651515151515	42.2348484848485	ENSMUSG00000045268_LINE526_Zfp691_D	1218
57.8358208955224	42.1641791044776	ENSMUSG00000033454_LINE428_Zbtb1_D	1219
57.909604519774	42.090395480226	ENSMUSG00000021095_LINE1189_Gsc_D	1220
58.5714285714286	41.4285714285714	ENSMUSG00000017861_LINE1526_Mybl2_D	1221
59.0405904059041	40.9594095940959	ENSMUSG00000019947_LINE15_Arid5b_D	1222
59.3109869646183	40.6890130353817	ENSMUSG00000022738_LINE1207_Gsc2_I	1223
59.6441947565543	40.3558052434457	ENSMUSG00000030353_LINE7614_Tead4_I_N1	1224
60.2941176470588	39.7058823529412	ENSMUSG00000041703_LINE493_Zic5_D	1225
60.3495860165593	39.6504139834407	ENSMUSG00000038805_LINE1321_Six3_D	1226
61.660447761194	38.339552238806	ENSMUSG00000074637_LINE1769_Sox2_D_N1	1227
61.9223659889094	38.0776340110906	ENSMUSG00000032292_LINE1622_Nr2e3_D	1228
62.1698113207547	37.8301886792453	ENSMUSG00000021848_LINE1198_Otx2_D	1229
62.1698113207547	37.8301886792453	ENSMUSG00000041578_LINE1341_Crx_D_N1	1230
62.5925925925926	37.4074074074074	ENSMUSG00000030380_LINE406_Mzf1_D_N2	1231
63.5071090047393	36.4928909952607	ENSMUSG00000025229_LINE1219_Pitx3_D	1232
64.0226628895184	35.9773371104816	ENSMUSG00000025602_LINE372_Zfp202_D	1233
64.2458100558659	35.7541899441341	ENSMUSG00000045179_LINE1742_Sox3_D_N1	1234
65.1969981238274	34.8030018761726	ENSMUSG00000075588_LINE1434_Hoxb2_I	1235
66.7605633802817	33.2394366197183	ENSMUSG00000048387_LINE564_Osr1_D	1236
69.0721649484536	30.9278350515464	ENSMUSG00000009733_LINE1128_Tcfcp2_I	1237
69.0721649484536	30.9278350515464	ENSMUSG00000009741_LINE5313_Ubp1_I_N1	1238
69.5364238410596	30.4635761589404	ENSMUSG00000070034_LINE1683_Sp110_D	1239
69.5364238410596	30.4635761589404	ENSMUSG00000079808_LINE1684_AC1689771_I	1240
70.6717123935667	29.3282876064333	ENSMUSG00000031681_LINE7390_Smad1_I_N1	1241
70.6717123935667	29.3282876064333	ENSMUSG00000021540_LINE17877_Smad5_I_N1	1242
70.6717123935667	29.3282876064333	ENSMUSG00000027796_LINE17907_Smad9_I_N1	1243
71.414913957935	28.585086042065	NP_0322962_LINE6262_NP_0322962_I_N2	1244
71.5648854961832	28.4351145038168	ENSMUSG00000043013_LINE2135_Onecut1_I_N1	1245
71.5648854961832	28.4351145038168	ENSMUSG00000045991_LINE2155_Onecut2_I_N1	1246
73.5099337748345	26.4900662251656	ENSMUSG00000037335_LINE123_Hand1_I	1247
73.5099337748345	26.4900662251656	ENSMUSG00000038193_LINE126_Hand2_I	1248
73.8049713193117	26.1950286806883	ENSMUSG00000026751_LINE6729_Nr5a1_I_N1	1249
74.6895893027698	25.3104106972302	ENSMUSG00000079994_LINE1776_ENSMUSG00000079994_D_N1	1250
75.35953978907	24.64046021093	ENSMUSG00000022529_LINE344_Zfp263_D	1251
75.35953978907	24.64046021093	Q8K439_MOUSE_LINE3877_Zfp263_I_N1	1252
75.9846301633045	24.0153698366955	ENSMUSG00000032411_LINE986_Tfdp2_I	1253
75.9846301633045	24.0153698366955	ENSMUSG00000038482_LINE987_Tfdp1_I	1254
79.0786948176583	20.9213051823416	ENSMUSG00000021743_LINE336_Fezf2_I	1255
79.0786948176583	20.9213051823416	ENSMUSG00000029697_LINE399_Fezf1_I	1256
79.6905222437137	20.3094777562863	ENSMUSG00000038415_LINE1071_Foxq1_I	1257
80.0773694390716	19.9226305609284	ENSMUSG00000044807_LINE521_Zfp354c_I	1258
80.4619826756497	19.5380173243503	ENSMUSG00000042372_LINE982_Dmrt3_I	1259
80.4619826756497	19.5380173243503	ENSMUSG00000047143_LINE4018_Dmrta2_I_N1	1260
81.9498069498069	18.0501930501931	ENSMUSG00000032035_LINE1029_Ets1_D_N1	1261
82.3188405797102	17.6811594202899	ENSMUSG00000014030_LINE1644_Pax5_I	1262
82.7686350435624	17.2313649564376	ENSMUSG00000045903_LINE141_Npas4_I	1263
82.9291949563531	17.0708050436469	ENSMUSG00000070691_LINE7312_Runx3_I_N3	1264
83.3655705996132	16.6344294003868	ENSMUSG00000033006_LINE1726_Sox10_D_N1	1265
85.2140077821012	14.7859922178988	ENSMUSG00000028042_LINE386_Zbtb7b_D	1266
87.2319688109162	12.7680311890838	NP_0011820571_LINE9889_Gm5294_I_N1	1267
87.2319688109162	12.7680311890838	NP_0320502_LINE10014_Foxl1_I_N1	1268
87.2319688109162	12.7680311890838	ENSMUSG00000040891_LINE3445_Foxa3_I_N1	1269
87.2319688109162	12.7680311890838	ENSMUSG00000050397_LINE4136_Foxl2_I_N1	1270
87.2319688109162	12.7680311890838	ENSMUSG00000051490_LINE4283_Foxd4_I_N1	1271
87.5243664717349	12.4756335282651	ENSMUSG00000026630_LINE553_Batf3_I_N1	1272
87.5243664717349	12.4756335282651	ENSMUSG00000034266_LINE573_Batf_I_N1	1273
88.4652981427175	11.5347018572825	ENSMUSG00000072678_LINE1425_Cphx_D	1274
89.6078431372549	10.3921568627451	ENSMUSG00000014303_LINE308_Glis2_D	1275
91.1591355599214	8.84086444007858	ENSMUSG00000031870_LINE6829_Pgr_I_N9	1276
91.3385826771654	8.66141732283465	ENSMUSG00000068154_LINE774_Insm1_I	1277
95.5357142857143	4.46428571428571	ENSMUSG00000022952_LINE1674_Runx1_D	1278
95.5357142857143	4.46428571428571	ENSMUSG00000070691_LINE7301_Runx3_I_N3	1279
96.031746031746	3.96825396825397	ENSMUSG00000031870_LINE6812_Pgr_I_N1	1280
98.7025948103792	1.29740518962076	ENSMUSG00000039153_LINE1675_Runx2_I	1281
99.001996007984	0.998003992015968	ENSMUSG00000019982_LINE1530_Myb_D_N1	1282
100	0	ENSMUSG00000025930_LINE83_Msc_D	1283
100	0	ENSMUSG00000027967_LINE90_Neurog2_I	1284
100	0	ENSMUSG00000039830_LINE130_Olig2_I	1285
100	0	ENSMUSG00000044312_LINE135_Neurog3_I	1286
100	0	ENSMUSG00000057098_LINE155_Ebf1_D	1287
100	0	ENSMUSG00000073043_LINE166_Atoh1_D_N2	1288
100	0	ENSMUSG00000000317_LINE277_Bcl6b_D	1289
100	0	ENSMUSG00000018654_LINE316_Ikzf1_I	1290
100	0	ENSMUSG00000021366_LINE333_Hivep1_I	1291
100	0	ENSMUSG00000024220_LINE358_Zfp523_I	1292
100	0	ENSMUSG00000049672_LINE583_Zfp161_D	1293
100	0	ENSMUSG00000061079_LINE713_Zfp143_I	1294
100	0	ENSMUSG00000023994_LINE941_Nfya_I	1295
100	0	ENSMUSG00000043753_LINE983_Dmrta1_I	1296
100	0	NP_0011820571_LINE9940_Gm5294_I_N1	1297
100	0	NP_0320502_LINE10074_Foxl1_I_N1	1298
100	0	ENSMUSG00000028201_LINE1244_Lhx8_D_N2	1299
100	0	ENSMUSG00000038718_LINE1318_Pbx3_I	1300
100	0	ENSMUSG00000048502_LINE1364_Duxbl_D_N2	1301
100	0	ENSMUSG00000072672_LINE1423_Gm10391_I	1302
100	0	ENSMUSG00000072675_LINE1424_Gm10394_I	1303
100	0	NP_0328751_LINE15941_Pit1_I_N1	1304
100	0	ENSMUSG00000019878_LINE1489_Hsf2_I	1305
100	0	ENSMUSG00000033249_LINE1491_Hsf4_I	1306
100	0	ENSMUSG00000020275_LINE1654_Rel_I	1307
100	0	ENSMUSG00000024927_LINE1656_Rela_D_N1	1308
100	0	ENSMUSG00000025225_LINE1658_Nfkb2_I	1309
100	0	ENSMUSG00000028163_LINE1660_Nfkb1_I	1310
100	0	ENSMUSG00000025902_LINE1716_Sox17_D_N1	1311
100	0	ENSMUSG00000045179_LINE1744_Sox3_D_N1	1312
100	0	ENSMUSG00000079994_LINE1779_ENSMUSG00000079994_D_N1	1313
100	0	ENSMUSG00000034701_LINE292_Neurod1_I_N7	1314
100	0	ENSMUSG00000035799_LINE296_Twist1_I_N2	1315
100	0	ENSMUSG00000037984_LINE330_Neurod6_I_N7	1316
100	0	ENSMUSG00000048015_LINE422_Neurod4_I_N7	1317
100	0	ENSMUSG00000002578_LINE762_Ikzf4_I_N3	1318
100	0	ENSMUSG00000015501_LINE829_Hivep2_I_N1	1319
100	0	ENSMUSG00000025407_LINE1011_Gli1_I_N1	1320
100	0	ENSMUSG00000028634_LINE1075_Hivep3_I_N1	1321
100	0	ENSMUSG00000035011_LINE1189_Zbtb7a_I_N2	1322
100	0	ENSMUSG00000044646_LINE1331_Zbtb7c_I_N2	1323
100	0	ENSMUSG00000048402_LINE1430_Gli2_I_N1	1324
100	0	ENSMUSG00000018554_LINE2092_Ybx2_I_N1	1325
100	0	ENSMUSG00000028639_LINE2096_Ybx1_I_N1	1326
100	0	ENSMUSG00000030189_LINE2100_Csda_I_N1	1327
100	0	ENSMUSG00000039191_LINE2108_Rbpj_I_N3	1328
100	0	ENSMUSG00000079575_LINE2113_Rbpsuhrs3_I_N3	1329
100	0	ENSMUSG00000043013_LINE2134_Onecut1_I_N1	1330
100	0	ENSMUSG00000045991_LINE2154_Onecut2_I_N1	1331
100	0	ENSMUSG00000022895_LINE2473_Ets2_I_N1	1332
100	0	ENSMUSG00000040891_LINE3505_Foxa3_I_N1	1333
100	0	ENSMUSG00000050397_LINE4137_Foxl2_I_N1	1334
100	0	ENSMUSG00000050397_LINE4199_Foxl2_I_N1	1335
100	0	ENSMUSG00000051490_LINE4347_Foxd4_I_N1	1336
100	0	ENSMUSG00000031688_LINE6320_Pou4f2_I_N1	1337
100	0	ENSMUSG00000048349_LINE6330_Pou4f1_I_N1	1338
100	0	ENSMUSG00000023034_LINE6707_Nr4a1_I_N1	1339
100	0	ENSMUSG00000026976_LINE6964_Pax8_I_N8	1340
100	0	ENSMUSG00000037034_LINE6992_Pax1_I_N8	1341
100	0	ENSMUSG00000002983_LINE7015_Relb_I	1342
100	0	ENSMUSG00000070691_LINE7308_Runx3_I_N2	1343
100	0	ENSMUSG00000070691_LINE7309_Runx3_I_N2	1344
100	0	ENSMUSG00000070691_LINE7316_Runx3_I_N1	1345
100	0	ENSMUSG00000047143_LINE4022_Dmrta2_I_N1	1346
